"Cycle","fips","County","State","From_Women","Dem_Fem_Pct","Repub_Fem_Pct"
"2000","53011","CLARK","Washington",192236,30.3623874941,25.7118236742
"2000","18019","CLARK","Indiana",32598,34.202386213,22.1169276904
"2000","51153","PRINCE WILLIAM","Virginia",108454,29.5334443318,26.8938657104
"2000","36075","OSWEGO","New York",39664,22.0257234727,26.0076631633
"2000","50021","RUTLAND","Vermont",33006,29.5428455669,13.3279830319
"2000","08035","DOUGLAS","Colorado",199284,34.1812700207,25.9541029181
"2000","45003","AIKEN","South Carolina",45635,33.7521416334,27.3025626702
"2000","54039","KANAWHA","West Virginia",253762,23.2826034212,32.2198897865
"2000","13121","FULTON","Georgia",2320370,27.3325636986,26.1200373517
"2000","24005","BALTIMORE","Maryland",620797,32.1021046404,19.5176968043
"2000","15003","HONOLULU","Hawaii",330766,22.7191694631,29.3025778068
"2000","26147","ST. CLAIR","Michigan",37430,29.0827526964,24.1646183485
"2000","05143","WASHINGTON","Arkansas",81806,25.3600570741,18.1169384278
"2000","48215","HIDALGO","Texas",194218,26.5352772553,25.0880419471
"2000","21157","MARSHALL","Kentucky",42700,31.4223368379,14.4729224778
"2000","18091","LA PORTE","Indiana",43298,34.4997535732,23.8466739859
"2000","12009","BREVARD","Florida",221945,26.5321673301,24.54313993
"2000","26081","KENT","Michigan",590185,40.3226391155,24.9817063177
"2000","26055","GRAND TRAVERSE","Michigan",64365,23.6340886973,22.9611354438
"2000","12117","SEMINOLE","Florida",227696,32.6812304181,23.6394248971
"2000","13067","COBB","Georgia",388983,29.7789411911,25.6849182948
"2000","24510","BALTIMORE (CITY)","Maryland",426817,30.4379309058,13.713999059
"2000","17115","MACON","Illinois",44760,35.5185939278,25.5424274973
"2000","32031","WASHOE","Nevada",459510,25.4185748985,25.8003240279
"2000","26021","BERRIEN","Michigan",79378,31.302953973,23.4057903987
"2000","29095","JACKSON","Missouri",691841,28.3400268325,23.9571682521
"2000","42017","BUCKS","Pennsylvania",502813,25.9914269668,24.8972115477
"2000","44007","PROVIDENCE","Rhode Island",476613,25.1337073584,23.7853635628
"2000","19153","POLK","Iowa",481172,28.9447061711,24.4531582509
"2000","28059","JACKSON","Mississippi",49495,34.9422942039,19.9337216308
"2000","09009","NEW HAVEN","Connecticut",512006,24.5840202229,25.0660693883
"2000","47093","KNOX","Tennessee",414870,21.8287386172,27.0847676925
"2000","34003","BERGEN","New Jersey",1870469,26.7269722322,22.112512147
"2000","18043","FLOYD","Indiana",35658,15.3717653733,25.9932118447
"2000","37191","WAYNE","North Carolina",31946,30.7174887892,19.5678428901
"2000","40027","CLEVELAND","Oklahoma",79164,33.679107958,23.4376221955
"2000","41047","MARION","Oregon",48266,45.2287348106,26.9067848089
"2000","09007","MIDDLESEX","Connecticut",79465,26.6215565042,22.5401165251
"2000","25023","PLYMOUTH","Massachusetts",230495,28.2743627908,22.1254397893
"2000","12111","ST. LUCIE","Florida",49824,29.6842373719,21.7646613123
"2000","06061","PLACER","California",88873,29.0751757707,25.3901595234
"2000","17111","McHenry","Illinois",79170,34.9101749431,23.6248820433
"2000","31109","LANCASTER","Nebraska",186971,19.206734213,27.761790483
"2000","29051","COLE","Missouri",72773,19.9961208987,29.1828959592
"2000","26099","MACOMB","Michigan",250530,36.5188185321,20.9897426391
"2000","06039","MADERA","California",29674,33.9853300733,23.8079441853
"2000","13045","CARROLL","Georgia",26932,32.1454495178,22.6773995747
"2000","48485","WICHITA","Texas",81625,12.4639522948,28.9442277643
"2000","05031","CRAIGHEAD","Arkansas",46900,22.5788044548,26.8056006357
"2000","45083","SPARTANBURG","South Carolina",166072,14.2399430402,26.0720667064
"2000","40143","TULSA","Oklahoma",502327,30.1202699677,23.4406379041
"2000","22033","EAST BATON ROUGE","Louisiana",251285,29.5064492058,25.098678328
"2000","55105","ROCK","Wisconsin",81413,38.851573818,24.5110683009
"2000","24017","CHARLES","Maryland",40790,33.1074461137,23.2459526853
"2000","36001","ALBANY","New York",304670,27.8643330467,23.5387648301
"2000","04027","YUMA","Arizona",40635,45.9066564652,22.8916487311
"2000","48005","ANGELINA","Texas",56925,26.1015058561,30.8621924301
"2000","22051","JEFFERSON","Louisiana",369867,25.7950626745,23.674391739
"2000","41017","DESCHUTES","Oregon",39813,66.6666666667,20.7188532921
"2000","39035","CUYAHOGA","Ohio",1333080,31.5273150794,21.9207898809
"2000","53053","PIERCE","Washington",242830,22.3102724172,28.8371682111
"2000","01003","BALDWIN","Alabama",55269,30.9273281542,21.1957973788
"2000","15009","MAUI","Hawaii",37687,13.0488276444,26.2230348038
"2000","06113","YOLO","California",71027,38.1134755724,18.1122215831
"2000","13089","DE KALB","Georgia",496580,27.5787098791,24.9054432159
"2000","48135","ECTOR","Texas",57755,28.5714285714,26.699382926
"2000","27003","ANOKA","Minnesota",67549,17.2091250293,26.1306265297
"2000","31153","SARPY","Nebraska",30230,31.997146933,22.9572501828
"2000","47113","MADISON","Tennessee",44114,29.6055806002,20.4986231605
"2000","26121","MUSKEGON","Michigan",33935,48.4710255111,25.4381214642
"2000","29021","BUCHANAN","Missouri",57660,22.6528535751,23.4898574823
"2000","40047","GARFIELD","Oklahoma",53514,10.8991825613,26.1517686099
"2000","08041","EL PASO","Colorado",151147,33.1254011553,23.9481633369
"2000","06107","TULARE","California",93097,27.646778043,25.0969335159
"2000","06095","SOLANO","California",43901,31.6095669037,21.5099789641
"2000","36067","ONONDAGA","New York",282758,36.7718861841,17.1664019624
"2000","51630","FREDERICKSBURG (CITY)","Virginia",33157,35.5916145938,18.7772925764
"2000","06047","MERCED","California",36887,29.8259879655,26.9854995344
"2000","51700","NEWPORT NEWS (CITY)","Virginia",65891,19.6350654502,28.7886378099
"2000","42027","CENTRE","Pennsylvania",40907,43.879472693,18.857596192
"2000","41067","WASHINGTON","Oregon",218341,34.8268912727,20.6289232349
"2000","22071","ORLEANS","Louisiana",666578,23.6896420168,24.6534381496
"2000","47155","SEVIER","Tennessee",25665,25.9951259139,24.3033317435
"2000","34037","SUSSEX","New Jersey",68931,22.7385995515,25.4176841587
"2000","05069","JEFFERSON","Arkansas",36870,33.700262836,21.1613249296
"2000","20173","SEDGWICK","Kansas",325411,30.3991468617,21.4184008211
"2000","54061","MONONGALIA","West Virginia",54868,15.4495777447,29.5837896113
"2000","18039","ELKHART","Indiana",97783,15.1110687387,25.7627697253
"2000","25013","HAMPDEN","Massachusetts",109246,24.7358601529,24.4251031154
"2000","17001","ADAMS","Illinois",38670,41.0714285714,22.4621103803
"2000","21015","BOONE","Kentucky",54245,16.2252687334,29.887035236
"2000","42069","LACKAWANNA","Pennsylvania",200195,24.9352777629,22.0269322825
"2000","17089","KANE","Illinois",196236,38.627024168,23.6262157291
"2000","09003","HARTFORD","Connecticut",751850,24.191873226,24.6061290178
"2000","40109","OKLAHOMA","Oklahoma",483247,20.4720372105,25.0483108764
"2000","18011","BOONE","Indiana",88295,26.5340505009,22.654847131
"2000","49057","WEBER","Utah",48840,11.2582781457,28.5828963212
"2000","18095","MADISON","Indiana",46124,18.7905973805,27.4826278097
"2000","13059","CLARKE","Georgia",55441,28.1190723857,17.5841855132
"2000","18127","PORTER","Indiana",51475,20.1171659114,27.2190033186
"2000","34041","WARREN","New Jersey",46144,28.5593934288,20.5347228154
"2000","37167","STANLY","North Carolina",30176,21.8361117633,25.5970113203
"2000","44003","KENT","Rhode Island",144207,24.5189241262,20.9662607674
"2000","39153","SUMMIT","Ohio",329321,24.588109374,22.3598173115
"2000","47157","SHELBY","Tennessee",636338,28.1799462667,23.2448903284
"2000","45019","CHARLESTON","South Carolina",304448,25.4206867132,21.5807258503
"2000","35015","EDDY","New Mexico",35468,29.8098043131,21.6530903401
"2000","12105","POLK","Florida",181738,31.3103205354,23.9991103612
"2000","17113","MC LEAN","Illinois",95884,26.4321790328,21.7250503663
"2000","36093","SCHENECTADY","New York",75666,20.9145693017,30.1715095217
"2000","21195","PIKE","Kentucky",51075,20.4959403116,26.1387421509
"2000","17167","SANGAMON","Illinois",118954,21.4486810698,23.8085607119
"2000","48451","TOM GREEN","Texas",50217,27.1469026549,25.4629009352
"2000","42007","BEAVER","Pennsylvania",37940,18.02481556,24.2997311519
"2000","34007","CAMDEN","New Jersey",438833,25.8934005347,19.7785047664
"2000","42055","FRANKLIN","Pennsylvania",38801,51.8622092284,16.75112669
"2000","46013","BROWN","South Dakota",25450,20.58954229,25.0925240563
"2000","42041","CUMBERLAND","Pennsylvania",196531,19.1550671896,24.2383990825
"2000","48339","MONTGOMERY","Texas",147181,22.1589076443,28.2138957671
"2000","51191","WASHINGTON","Virginia",38314,17.1945701357,22.7458617332
"2000","45051","HORRY","South Carolina",62983,17.4070061394,24.3394254544
"2000","46099","MINNEHAHA","South Dakota",140914,27.4474076528,22.6965979283
"2000","29510","SAINT LOUIS CITY (CITY)","Missouri",357563,25.7733839028,16.2544995326
"2000","42029","CHESTER","Pennsylvania",592739,28.775866691,20.6624066485
"2000","53077","YAKIMA","Washington",71441,26.8309534777,23.7935563429
"2000","42051","FAYETTE","Pennsylvania",33983,6.4997369154,37.3998735245
"2000","42133","YORK","Pennsylvania",171457,41.9185007487,20.6373277906
"2000","45013","BEAUFORT","South Carolina",99573,26.5745950819,19.4644978525
"2000","01043","CULLMAN","Alabama",42840,24.0768387715,23.0263734338
"2000","41051","MULTNOMAH","Oregon",564793,24.7018986531,21.2604984916
"2000","39017","BUTLER","Ohio",111614,59.7565583061,16.6418146365
"2000","48303","LUBBOCK","Texas",104890,10.1373114087,24.3179229889
"2000","34023","MIDDLESEX","New Jersey",434687,25.3313717105,19.5578291929
"2000","37021","BUNCOMBE","North Carolina",111546,31.2754912866,17.4632083639
"2000","51107","LOUDOUN","Virginia",177244,20.0095210475,22.0060205085
"2000","34005","BURLINGTON","New Jersey",363114,24.9191126379,22.104801308
"2000","21059","DAVIESS","Kentucky",56982,21.5762971451,22.1714545184
"2000","12061","INDIAN RIVER","Florida",175431,34.1930116473,20.0233251817
"2000","55127","WALWORTH","Wisconsin",33224,57.3524394405,21.1513852323
"2000","08123","WELD","Colorado",62783,37.854531703,16.233477941
"2000","16001","ADA","Idaho",152299,30.1517648411,23.5635570969
"2000","39165","WARREN","Ohio",50696,30.4039380339,22.5912505619
"2000","53005","BENTON","Washington",47320,39.2686474133,18.648315069
"2000","01069","HOUSTON","Alabama",59613,31.9685818542,25.7540906762
"2000","28035","FORREST","Mississippi",28340,36.8173956017,16.0356532967
"2000","45045","GREENVILLE","South Carolina",205888,20.2694902773,24.559053258
"2000","41005","CLACKAMAS","Oregon",160488,33.660228235,16.542820648
"2000","56029","PARK","Wyoming",49605,22.5941422594,22.5428628389
"2000","39109","MIAMI","Ohio",27394,37.2009569378,22.8576011549
"2000","30111","YELLOWSTONE","Montana",124908,36.5733294706,20.7159967739
"2000","25027","WORCESTER","Massachusetts",208437,21.3553666481,21.1818357568
"2000","42089","MONROE","Pennsylvania",55894,28.8305338696,15.3993117139
"2000","48251","JOHNSON","Texas",37237,6.3018242123,24.5034440292
"2000","01125","TUSCALOOSA","Alabama",84721,18.952927101,22.4477332976
"2000","37035","CATAWBA","North Carolina",57706,34.7453342882,21.5169701285
"2000","22017","CADDO","Louisiana",150597,28.6091456331,20.4410502345
"2000","17161","ROCK ISLAND","Illinois",72702,36.8703646477,22.1770929962
"2000","23019","PENOBSCOT","Maine",55030,19.1345656241,24.8928905067
"2000","19113","LINN","Iowa",75700,28.8357642974,24.5534741582
"2000","38015","BURLEIGH","North Dakota",37115,21.2396215486,24.2454278662
"2000","34031","PASSAIC","New Jersey",252197,19.1066261037,22.8227808194
"2000","06031","KINGS","California",31699,6.3559322034,27.9227889937
"2000","42043","DAUPHIN","Pennsylvania",136646,25.097417794,21.9346045053
"2000","36029","ERIE","New York",487968,32.6293555876,17.9172602386
"2000","37183","WAKE","North Carolina",434587,27.6971448456,18.7604197516
"2000","13135","GWINNETT","Georgia",178971,27.3054394978,17.5254768404
"2000","37051","CUMBERLAND","North Carolina",72569,20.6694008063,22.186577111
"2000","22073","OUACHITA","Louisiana",52653,19.3688586546,22.9623267385
"2000","25025","SUFFOLK","Massachusetts",1072615,22.7123345687,19.9425434056
"2000","17043","DU PAGE","Illinois",807316,28.353251638,21.4632294585
"2000","24013","CARROLL","Maryland",36435,18.5327661115,21.1333898146
"2000","51680","LYNCHBURG (CITY)","Virginia",44177,7.8104660245,23.6052303445
"2000","17197","WILL","Illinois",119948,23.0388471707,21.827784812
"2000","17163","ST. CLAIR","Illinois",101759,23.3962358034,21.4971384272
"2000","51085","HANOVER","Virginia",34558,24.8818897638,23.1540393622
"2000","01077","LAUDERDALE","Alabama",45455,23.438128166,18.3492927624
"2000","36055","MONROE","New York",343375,39.6794516858,15.7055566074
"2000","37119","MECKLENBURG","North Carolina",574859,22.2653016532,20.5685119701
"2000","26075","JACKSON","Michigan",37688,50.6341706043,19.6768308574
"2000","36069","ONTARIO","New York",36865,34.0638399238,18.8781504956
"2000","40147","WASHINGTON","Oklahoma",34225,9.3959731544,20.251643458
"2000","39011","AUGLAIZE","Ohio",28600,0,22.1201293177
"2000","37147","PITT","North Carolina",69104,19.9757597522,18.9199668565
"2000","13057","CHEROKEE","Georgia",35556,27.2976680384,25.9630148121
"2000","39113","MONTGOMERY","Ohio",222220,41.8209570223,17.8700167976
"2000","01101","MONTGOMERY","Alabama",181900,22.8758133816,21.3550404692
"2000","46103","PENNINGTON","South Dakota",60493,18.7969086721,21.0790185671
"2000","13071","COLQUITT","Georgia",33300,13.5931558935,22.0700551096
"2000","12051","HENDRY","Florida",38289,18.1841366998,22.8635682159
"2000","55139","WINNEBAGO","Wisconsin",39032,40.4269242755,16.2766730901
"2000","49011","DAVIS","Utah",44633,23.8798102267,23.0681308417
"2000","29183","ST. CHARLES","Missouri",94465,24.246873359,20.7485364154
"2000","36101","STEUBEN","New York",78306,39.3994323904,19.236305012
"2000","25005","BRISTOL","Massachusetts",92347,21.8011943676,23.4031902502
"2000","39173","WOOD","Ohio",34280,10.3524229075,19.6100294756
"2000","17143","PEORIA","Illinois",101585,28.3536453138,21.7544049292
"2000","01015","CALHOUN","Alabama",26225,24.1794692737,19.9743395346
"2000","01117","SHELBY","Alabama",82719,16.9162995595,23.7316295703
"2000","01097","MOBILE","Alabama",226476,32.2534705601,18.9365687082
"2000","18167","VIGO","Indiana",36450,15.8242469045,23.082520009
"2000","28067","JONES","Mississippi",25280,30.8441558442,18.4024594143
"2000","33019","SULLIVAN","New Hampshire",30360,37.1984765129,15.0302928933
"2000","13313","WHITFIELD","Georgia",49290,13.0764371447,24.5766052398
"2000","42003","ALLEGHENY","Pennsylvania",1154507,21.5559520348,22.919822189
"2000","18089","LAKE","Indiana",85487,16.788863809,24.1139523324
"2000","13021","BIBB","Georgia",131374,27.0700000444,17.168959417
"2000","51770","ROANOKE (CITY)","Virginia",98437,13.1728209283,22.6417249157
"2000","45063","LEXINGTON","South Carolina",65846,31.0160427807,18.6184112289
"2000","55063","LA CROSSE","Wisconsin",35263,22.4923467726,19.5551209973
"2000","21227","WARREN","Kentucky",72226,19.7991229479,21.367984863
"2000","02020","ANCHORAGE","Alaska",217342,41.8440677966,17.5316332816
"2000","42077","LEHIGH","Pennsylvania",139797,27.6991050187,20.4000007732
"2000","39139","RICHLAND","Ohio",27591,38.1642512077,16.3180364002
"2000","01103","MORGAN","Alabama",28643,19.2841598746,22.7570759519
"2000","45041","FLORENCE","South Carolina",65236,30.180723977,18.374963346
"2000","35005","CHAVES","New Mexico",50066,21.2842437776,21.1967054264
"2000","42095","NORTHAMPTON","Pennsylvania",116831,23.7236953855,21.504827635
"2000","21199","PULASKI","Kentucky",41550,23.1062410672,15.9838519635
"2000","26077","KALAMAZOO","Michigan",97987,16.3782804732,21.8064922042
"2000","18005","BARTHOLOMEW","Indiana",62575,7.5722273998,27.6996728303
"2000","13277","TIFT","Georgia",30740,16.0893854749,23.084547527
"2000","39095","LUCAS","Ohio",109710,23.9008958892,21.1228545704
"2000","09013","TOLLAND","Connecticut",25902,23.5144404612,16.8067226891
"2000","13245","RICHMOND","Georgia",83196,21.2615557936,19.7189601045
"2000","05131","SEBASTIAN","Arkansas",60199,27.5275275275,21.5053647722
"2000","01073","JEFFERSON","Alabama",523919,22.5831692697,19.6137328886
"2000","28049","HINDS","Mississippi",287890,15.0321632108,23.4151318821
"2000","34017","HUDSON","New Jersey",282891,18.9834066988,22.9562529785
"2000","51600","FAIRFAX (CITY)","Virginia",44107,22.4092582851,22.7620565963
"2000","17119","MADISON","Illinois",84500,21.3212554286,17.9852579853
"2000","47009","BLOUNT","Tennessee",43625,28.5433070866,18.7324152229
"2000","37129","NEW HANOVER","North Carolina",86833,18.0480639686,22.0030161438
"2000","13139","HALL","Georgia",47302,26.7123287671,17.5756697722
"2000","13051","CHATHAM","Georgia",132723,20.3080992942,19.3242906705
"2000","13285","TROUP","Georgia",26591,36.4532019704,20.0403610068
"2000","01089","MADISON","Alabama",278335,18.6063956117,18.1452803992
"2000","55133","WAUKESHA","Wisconsin",174644,19.5197811484,20.9295974565
